Time,39XA151,39XA152,39OUTAGE,39LI112A,39LI112B,39LI112C,39LI109A,39LI109B,39LI109C,39FI347,39FI123,39PI101,39PI994A,39PI995A,39PI180,39PI181,39PI111,39TI199,39TI203,39FC126,39FC127,39FC128,39FC129,39DI348,39FI115,39DI108,39DI111,39TC198,39TI198,39TI201,39FC145,84FC101,84FC105,84GOHAPI.B,39FI162,39CWGMW.B,39FC168,39SCNAPI.B,39FC116,39CDAPI.B,39FI125,39FC176,39HGOAPI.B,39FC170,13PI335,13TI139A,13TI139B,13TC172,13TI342,13VGO_CCR.B,AWBTOLCU.RD,BRNTOLCU.RD,BRSTOLCU.RD,CDBTOLCU.RD,CMMTOLCU.RD,FRATOLCU.RD,MHOTOLCU.RD,MSBTOLCU.RD,PSYTOLCU.RD,RLSTOLCU.RD,SHVTOLCU.RD,SYBTOLCU.RD,MSOTOLCU.RD,BHBTOLCU.RD,CBSTOLCU.RD,CDLTOLCU.RD,CHVTOLCU.RD,FRBTOLCU.RD,KDBTOLCU.RD,LLBTOLCU.RD,MSWTOLCU.RD,PDHTOLCU.RD,PXBTOLCU.RD,SLOPTOLCU.RD,SMATOLCU.RD,WCBTOLCU.RD,WCSTOLCU.RD,WDBTOLCU.RD,AWBTOSCU.RD,BRNTOSCU.RD,BRSTOSCU.RD,CDBTOSCU.RD,CMMTOSCU.RD,FRATOSCU.RD,MHOTOSCU.RD,MSBTOSCU.RD,PSYTOSCU.RD,RLSTOSCU.RD,SHVTOSCU.RD,SYBTOSCU.RD,MSOTOSCU.RD,BHBTOSCU.RD,CBSTOSCU.RD,CDLTOSCU.RD,CHVTOSCU.RD,FRBTOSCU.RD,KDBTOSCU.RD,LLBTOSCU.RD,MSWTOSCU.RD,PDHTOSCU.RD,PXBTOSCU.RD,SLOPTOSCU.RD,SMATOSCU.RD,WCBTOSCU.RD,WCSTOSCU.RD,WDBTOSCU.RD,39FC225,39FC226,39FC157A.O,39FC157A,39HC131.S,39FI156,39FC157B.O,39HC173O,39HC174O,39PI175,39TI127,39TI128,39TI169,39TI170,13DI189,13CSAPIG.B,14CSAPIG.B,39PI513,39PI522,39FC113,39TI104,39TI119,39PC501,39TI120,39TI991A,39TI993A,39CKHGINORTH.B,39CKHGISOUTH.B,39TX190
30-07-2020 17:00,0.00E+00,0.00E+00,0,0.009918136,0.010167571,0.315786101,0.614311599,0.988994002,0.544274203,303.389668,409.3970971,0.155428861,0.502738107,0.003606534,0.911562362,0.04327704,4.74899332,2.33996743,0.226491532,8.343324213,10.24123572,1.806535024,2.658766544,0.008931358,10.17812332,0.436092273,0.269681487,5.988191507,6.01888138,0.02655875,5.081672405,168.5998543,82.2999759,0,159.1664139,0,134.1078686,0,113.3175565,0.00E+00,206.2258878,114.5252834,0,265.5761325,0.461379665,0.373406574,0.230144908,0.190723717,0.497975925,1.50E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952.3464492,982.3750463,1.76E-07,9.433775835,0,40.73229279,0.660822909,0,0,2.958538828,1.054310166,0.903057342,62.2904118,64.91064267,0.00677033,0,0,0.346114614,0.104472533,0,3.169525379,6.671340739,0.207445547,0.203717772,5.917342321,0.05980964,0,3.82E-07,2.800688483
30-07-2020 17:05,0.00E+00,0.00E+00,0,0.014018403,0.009409674,0.14433752,0.580328318,0.878431697,0.491516897,1388.506126,1372.544053,0.131721057,0.399729683,0.004217145,0.512533576,0.045233824,2.596244687,2.198794657,0.179057278,1.959550458,4.809608776,2.714582399,3.351530956,0.013619922,16.98799193,0.48762217,0.293926176,4.276072725,4.348294649,0.016952045,16.84694305,175.4585434,80.17643012,0,93.22412881,0,141.3290653,0,116.4236759,0.00E+00,188.9284553,109.9649709,0,259.0704682,0.404613931,0.314790175,0.264541446,0.146743169,0.470400774,1.50E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.3768572,368.6673078,1.76E-07,9.134647712,0,45.78198757,0.649037745,0,0,1.939996651,0.74948616,0.740870638,48.85213021,52.81564124,0.008701921,0,0,0.832170152,0.103863639,0,3.773920089,6.518797573,1.344162755,0.224910164,4.144696403,0.049525342,0,3.82E-07,2.275374577
30-07-2020 17:10,0.00E+00,0.00E+00,0,0.014575497,0.008509981,0.391119752,0.585728106,0.707374075,0.500905445,2597.688219,2305.6971,0.099644398,0.170390935,0.00421714,1.217663098,0.043311216,5.348155516,21.01030525,0,0.493794785,5.374396945,2.98047328,3.262767094,0.044632326,18.79461972,0.574819851,0.3680224,2.521450545,2.733692149,0.232558312,20.48353607,175.815069,80.65001291,0,96.33284452,0,128.6051979,0,75.61628624,0.00E+00,176.9594087,88.74920825,0,235.082362,0.318774705,0.219890205,0.291446398,0.272347358,0.562847311,1.50E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428.4762364,443.7453928,1.76E-07,9.214654637,0,55.88315064,0.64234305,0,0,4.076455323,1.244651783,1.331354333,42.11166067,39.59075288,0.010995958,0,0,1.420082096,0.091268849,0,5.406223148,11.30214288,1.90667255,0.218785694,2.750354889,0.038221236,0,3.82E-07,19.95391768
30-07-2020 17:15,0.00E+00,0.00E+00,0,0.015225182,0.010271357,0.528011979,0.578372015,0.692486057,0.445819806,3055.903022,2672.289467,0.106687627,0.21534158,0.003123333,1.923727108,0.031799903,6.97150811,29.145372,0.144924915,0.498474034,5.830404799,4.061605859,2.767524762,0.054037296,23.87774918,0.548643436,0.420910465,2.287200584,2.474046281,0.342803849,20.93520057,177.0320684,74.13526186,0,105.1246919,0,117.60558,0,64.7723411,0.00E+00,418.1246899,29.57653851,0,109.2274498,0.230130184,0.183029373,0.283553546,0.278848469,0.670869878,1.50E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544.1291804,547.6913371,1.76E-07,9.19426294,0,55.27652915,0.638194647,0,0,5.331061625,1.612037106,1.543536022,35.398671,27.02809764,0.012254338,0,0,2.949778697,0.072707078,0,8.144093048,15.13189189,1.853161095,0.650609413,2.516797463,0.036327351,0,3.82E-07,29.65006314
30-07-2020 17:20,0.00E+00,0.00E+00,0,0.018967233,0.009692216,0.58840953,0.636187894,0.923972729,0.509901073,3082.127605,2704.515664,0.125706791,0.235286415,0.002337969,2.084326953,0.012622478,7.203683735,28.22666413,0.183317128,0.46140975,6.066468882,75.79031904,69.73002491,0.055756722,47.040011,0.37478721,0.416503731,1.631353031,1.841757124,0.384136427,18.04051824,162.6144582,74.9680368,0,120.3965292,0,116.1619271,0,67.03853851,0.00E+00,628.6328479,13.95552154,0,23.6073472,0.200057688,0.171290454,0.253230712,0.280493668,0.748003109,1.50E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582.0010395,582.5477581,1.76E-07,9.08646815,0,40.49892206,0.60323301,0,0,5.722369585,1.844558344,1.74080297,57.6224501,36.92462622,0.011499913,0,0,4.812157576,0.444575796,0,11.63307828,14.56181682,1.828017294,0.811348507,1.840492038,0.02578083,0,3.82E-07,28.87325074
30-07-2020 17:25,0.00E+00,0.00E+00,0,0.021613688,0.006010857,0.715782894,1.110224608,1.775083385,1.010524175,2720.677058,2395.48979,0.21399879,0.452746571,0.001981046,2.269895339,0.012622478,6.976891718,28.59492,0.219386088,0.314496322,5.284092414,116.6084164,118.3562362,0.049044196,48.29782949,1.128155611,0.371266619,2.029761604,1.863898111,0.379766132,14.29212704,95.0428403,74.38818053,0,270.8778725,0,107.7646629,0,74.0804305,0.00E+00,1008.848935,13.62414202,0,16.5692872,0.154440963,0.157773525,0.21271368,0.262171424,0.785769426,1.50E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551.9403637,548.0626584,1.76E-07,9.318855274,0,41.02736454,0.60323301,0,0,5.520284828,2.638252174,2.810690238,79.17943309,56.43057821,0.009067027,0,0,5.367222559,0.68724881,0,14.11002874,13.4075228,1.896568879,0.861203202,2.030963594,0.015950216,0,3.82E-07,29.0426861
30-07-2020 17:30,0.00E+00,0.00E+00,0,0.022199517,0.012021712,0.755674654,1.471665646,2.336184235,1.003917962,1802.646426,1428.0188,0.237707902,0.636623007,0.001048026,2.054790899,0.012622478,5.640776675,29.30938406,0.282613449,0.934581937,2.643190847,138.2131424,137.1415832,0.03570076,48.30499398,1.70234422,0.294855342,3.385607683,3.237582206,0.327870463,2.242104198,68.24472058,68.92505768,0,408.2768546,0,107.2622178,0,215.6629099,0.00E+00,1118.240603,13.29027535,0,96.11735848,0.126455799,0.146680608,0.179923009,0.206937136,0.687629528,1.50E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.8366948,431.818507,1.76E-07,9.901167732,0,42.92038507,0.586375832,0,0,4.64420119,4.409728983,4.281850925,89.77400176,67.49525327,0.001189018,0,0,5.203741424,0.771102444,0,15.17920622,12.58975815,1.899423068,0.832514854,3.243109582,0.020291217,0,3.82E-07,29.71256199
30-07-2020 17:35,0.00E+00,0.00E+00,0,0.01923474,0.015063162,0.821594097,1.450696194,2.173551796,0.985897301,241.9623429,382.7074658,0.238486215,0.693455698,0.001543693,1.386430427,0.012062661,2.904400137,30.17003244,0.277621015,1.359258582,3.836044962,139.2793602,140.2925779,0.009002616,45.70025348,1.982269943,0.19263645,4.525805408,4.552035125,0.19336745,4.125171476,50.43660144,73.83257185,0,521.0218444,0,113.0659864,0,404.0989983,0.00E+00,1042.467822,12.778338,0,206.694024,0.120638771,0.11782245,0.156241199,0.148051981,0.356614304,1.50E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5118145,134.7346685,1.76E-07,10.01673679,0,34.12483226,0.492730329,0,0,2.892949176,4.908319764,4.918552752,90.30736569,68.47241729,0.014305179,0,0,4.435559569,0.82483295,0,12.94556979,11.98208447,1.64027052,0.692464708,4.288057962,0.023172466,0,3.82E-07,30.95612965
30-07-2020 17:40,0.00E+00,0.00E+00,0,0.013223883,0.016830396,0.776667549,1.340390895,2.071883205,0.960630285,318.3778358,333.1052158,0.235416293,0.687307472,0.002166869,1.169601893,0.010629776,2.555527674,26.7645141,0.19934757,1.498603405,4.283374049,120.6241357,126.3191626,0.007339748,43.80613244,1.981871924,0.157534942,5.025030295,5.188296405,0.324071193,18.30285649,55.27596455,73.2325091,0,578.1703509,0,134.0002166,0,531.4609785,0.00E+00,787.769397,9.890869424,0,310.3134387,0.085829638,0.040317437,0.121967146,0.121195348,0.17496295,1.50E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.302246561,10.31599296,1.76E-07,10.36310581,0,32.1846246,0.423993883,0,0,2.424181086,4.099471365,4.104731307,68.85354159,58.38829492,0.017949517,0,0,3.239614063,0.806281554,0,9.331160886,12.56269899,0.6609937,0.310753048,4.746251741,0.030790138,0,3.82E-07,28.59924673
30-07-2020 17:45,0.00E+00,0.00E+00,0,0.00562999,0.019826715,0.712371801,1.1999006,2.112126012,0.916741588,393.3309889,308.0893226,0.211527419,0.711537083,0.002392284,0.993884375,0.008600777,2.498749208,9.002260669,0.183112435,1.453970713,4.527107789,71.76959548,84.50959705,0.007769856,42.97050517,1.698715972,0.041142061,4.992197884,5.374172398,0.477698913,32.60751461,197.6350047,69.96335663,0,595.0119294,0,162.5010623,0,583.1251501,0.00E+00,469.3064216,8.429781947,0,349.3994974,0.170081789,0.158452243,0.141726461,0.125490769,0.143743466,1.50E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.487782906,8.373970364,1.76E-07,10.28356437,0,28.91896429,0.325950917,0,0,2.037975357,3.59645934,3.511378782,20.61951177,28.62785578,0.020884677,0,0,0.714172306,0.594307828,0,6.447398761,10.38971229,0.403690322,0.065238085,4.743772001,0.033964218,0,3.82E-07,11.70493975
30-07-2020 17:50,0.00E+00,0.00E+00,0,0.006090342,0.022166941,0.569825359,1.072851544,2.20169437,0.768973833,363.383127,359.2205201,0.079752235,0.572749952,0.002337969,0.646658006,0.006925375,1.611352578,3.815034336,0.135832473,1.373322067,4.308297434,12.22342399,10.23917255,0.005649018,15.38507111,0.802599078,0.085028088,3.331567163,3.838409402,0.535296071,47.21860897,415.3191999,67.93028459,0,456.5318098,0,187.247695,0,534.3163753,0.00E+00,273.1609998,6.710132082,0,333.2814154,0.257488464,0.204511725,0.152343778,0.179591305,0.065141321,1.50E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.153559197,2.771937039,1.76E-07,10.65618517,0,16.31159727,0.278374404,0,0,1.6953205,2.5457901,2.320496949,6.859730758,14.31886297,0.023385843,0,0,0.994825828,0.309114762,0,8.657988913,7.44625623,0.328713536,0.087945868,3.20361321,0.029073439,0,3.82E-07,3.63315517
30-07-2020 17:55,0.00E+00,0.00E+00,0,0.005172132,0.023845452,0.417928087,0.939293366,1.912784582,0.336472681,378.8309649,401.2639479,0.063330266,0.420413787,0.001981046,0.626956405,0.005912233,1.672751525,3.181203073,0.200686851,1.281962184,3.611160864,0.781990723,8.719140026,0.00515084,5.528203231,0.483702825,0.105797949,1.705732573,1.753273262,0.529206043,59.42391548,438.8273065,73.72935481,0,361.5610727,0,200.4539042,0,347.3149546,0.00E+00,202.6110694,75.69334311,0,255.1519774,0.284032184,0.216670198,0.126187985,0.187052773,0.50160289,1.50E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043641295,0.044177963,1.76E-07,9.789064671,0,12.79010871,0.278374404,0,0,1.518785427,1.709372842,2.797552951,4.992491385,10.1348249,0.025577625,0,0,1.17063216,0.264370822,0,11.48824134,4.980281088,0.41661704,0.095743334,1.721258482,0.03732303,0,3.82E-07,2.329410402
30-07-2020 18:00,0.00E+00,0.00E+00,0,0.005592215,0.021654511,0.319959093,0.258473275,0.631085582,0.45125,346.0158025,417.5803011,0.05232648,0.389683139,0.001048026,0.589115411,0.003930017,1.632546561,2.600318406,0.447199351,1.280757507,2.800009262,1.215310659,5.14694188,0.005248707,9.344314802,0.193342584,0.117762597,2.022720748,2.041747327,0.456889163,65.12015373,410.081621,75.46946207,0,274.9919956,0,286.2039295,0,180.1522626,0.00E+00,226.2149853,105.9556946,0,129.571315,0.375558491,0.314614631,0.413118035,0.176767009,0.655092917,1.50E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054988387,0.038283913,1.76E-07,9.676046948,0,12.57357818,0.34460323,0,0,1.4526102,1.75216399,2.723347593,2.485338804,6.663053168,0.026894388,0,0,1.222746756,0.186025028,0,11.65279244,4.974454247,0.398116454,0.092482099,2.121965964,0.050200236,0,3.82E-07,1.616749893
30-07-2020 18:05,0.00E+00,0.00E+00,0,0.007860215,0.018672866,0.30549909,0.380926523,0.445925264,0.457326489,371.8597146,416.0291143,0.06112159,0.265659816,0.002315558,0.613303067,0.004845983,1.878614947,1.402439123,0.538757168,1.340994515,1.258445571,1.279327642,0.998870625,0.005062609,11.08739438,0.258108337,0.118061656,2.390300057,2.783318298,0.269458528,59.28126038,381.8192954,73.29557412,0,231.6763048,0,381.2373162,0,254.3447559,0.00E+00,209.0174606,116.9100311,0,45.13738879,0.497403676,0.323780022,0.555928387,0.151447697,0.706761896,1.50E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061276934,0.01768204,1.76E-07,10.11193366,0,9.007043675,0.333353256,0,0,1.618772232,1.564808795,2.642808591,2.004310658,2.841709096,0.025898552,0,0,1.077519779,0.11692422,0,9.872447342,4.707201689,0.342240693,0.076765447,2.629188456,0.057949513,0,3.82E-07,1.120728437
30-07-2020 18:10,0.00E+00,0.00E+00,0,0.009179548,0.014315207,0.332669111,0.399037757,0.246144277,0.443373488,374.4684951,403.3372498,0.068324951,0.242029935,0.00325033,0.684631107,0.007434822,2.132158192,1.927363776,0.557755585,1.396201505,2.373346309,1.066894867,0.947749219,0.004580748,10.97671252,0.264834329,0.096067361,2.179982469,2.566547016,0.023829172,49.19209018,342.8624147,71.51867054,0,227.1739108,0,453.9639938,0,345.9407796,0.00E+00,187.5994643,114.5436927,0,38.32955351,0.575133621,0.253617074,0.585748516,0.12715763,0.644731811,1.50E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068128973,0.013375365,1.76E-07,9.596303231,0,15.92813543,0.355481171,0,0,1.589095334,1.337853358,2.528742147,2.590789321,2.438638158,0.025530816,0,0,0.859155645,0.119581045,0,7.306317823,4.279490063,0.293908429,0.034449549,2.356263081,0.068044218,0,3.82E-07,0.955085175
30-07-2020 18:15,0.00E+00,0.00E+00,0,0.014224282,0.012718545,0.310926763,0.36175256,0.247083218,0.403520949,265.5948347,306.3317956,0.077736585,0.350977876,0.003588456,0.672064755,0.008689566,1.99914519,2.649939104,0.512331219,1.85569384,2.908560467,0.949877823,0.651515425,0.003744645,9.035672147,0.407120163,0.053482562,1.763234019,2.174982847,0.035125521,36.1123019,302.8553604,73.11156162,0,242.2516666,0,452.739025,0,429.0134209,0.00E+00,123.222653,97.00906711,0,38.76902129,0.576537862,0.317039829,0.538022398,0.130319492,0.543994687,1.50E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073564238,0.011482611,1.76E-07,9.60390231,0,18.56118519,0.360680415,0,0,1.465651896,1.81571864,2.722628754,2.681900587,2.506696305,0.023990981,0,0,0.620225397,0.122124694,0,3.875424061,3.675059483,0.323563629,0.088734676,1.93793356,0.068422555,0,3.82E-07,2.444697374
30-07-2020 18:20,0.00E+00,0.00E+00,0,0.019680392,0.009901688,0.352764168,0.331324721,0.244213596,0.365267353,97.85713318,227.0818304,0.080991985,0.3757296,0.00360453,0.610755258,0.00925316,1.54789957,3.21819886,0.38004637,2.0751504,4.6073086,0.764606823,1.572013994,0.00468177,8.127799632,0.50010328,0.134453301,1.675746757,1.922927052,0.039360678,23.67087295,257.2794216,72.96303468,0,234.5360578,0,412.1188003,0,435.9207251,0.00E+00,121.2554876,50.57910003,0,38.85498102,0.492502842,0.31123676,0.450285532,0.126120854,0.387620332,1.50E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079528224,0.004405462,1.76E-07,9.940302899,0,17.35261955,0.323721277,0,0,1.181340922,1.841847889,2.889840179,3.521143704,3.057955272,0.024657652,0,0,0.560622745,0.11976689,0,1.739149772,3.153788924,0.330502966,0.119621047,1.739607448,0.051748636,0,3.82E-07,3.098112878
30-07-2020 18:25,0.00E+00,0.00E+00,0,0.022935966,0.004806013,0.633697613,0.237944469,0.273541273,0.292150171,107.3184514,218.1139295,0.058905095,0.366581296,0.00360453,0.513848295,0.008495951,1.08040412,3.098051669,0.109208099,1.804495035,5.630528124,0.489042768,2.32054292,0.005480599,9.562395192,0.478169095,0.159307144,1.79806341,2.075723279,0.038912875,15.86774369,226.5539461,75.26170356,0,208.3544212,0,310.4828468,0,411.4636935,0.00E+00,102.1845988,2.027439493,0,32.5721211,0.341740883,0.216441384,0.295197145,0.127465974,0.659597158,1.50E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083846453,0.003953184,1.76E-07,9.874723019,0,18.62224041,0.377240201,0,0,1.034256827,1.633109241,1.635559596,3.051398351,2.805843148,0.027313679,0,0,0.398896504,0.103554865,0,5.945704516,2.822262165,0.243297936,0.130226901,1.914947268,0.034090446,0,3.82E-07,3.432690073
30-07-2020 18:30,0.00E+00,0.00E+00,0,0.024030064,0.004473772,0.623360137,0.017551701,0.358133071,0.266587089,109.5644467,228.1445636,0.045369976,0.329319316,0.00360453,0.436851804,0.005720913,0.924813833,2.404588692,0.153294503,2.116760515,6.173148893,0.521546536,2.657733259,0.005860094,9.431283986,0.408942976,0.163464003,1.748611837,2.117858135,0.033595366,7.822820453,195.2160093,69.06161335,0,166.8092256,0,178.4963595,0,271.8446859,0.00E+00,75.61669224,63.77829662,0,18.95493951,0.221272081,0.281442425,0.258179994,0.14550276,0.743357373,1.50E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072081249,0.003142445,1.76E-07,10.17090043,0,16.61153654,0.312197507,0,0,0.899643256,1.213265045,0.943808379,2.193183793,1.988816951,0.02846566,0,0,0.052329538,0.066032679,0,8.015258895,2.53704754,0.255794328,0.125791079,1.895673673,0.028776755,0,3.82E-07,3.199116528
30-07-2020 18:35,0.00E+00,0.00E+00,0,0.024030064,0.003434088,0.615038833,0.01541636,0.372013664,0.291861452,118.2990595,231.5731806,0.06666246,0.215088127,0.003475937,0.410688648,0.009411306,0.85444235,1.419850256,0.169241453,2.665575067,6.301841667,0.550403738,2.579610019,0.00627441,9.147170042,0.34670212,0.184743949,1.259982599,1.204187138,0.019813467,7.914902849,193.0979396,77.41043698,0,141.4607619,0,107.7913692,0,196.8398876,0.00E+00,46.26309733,99.31575751,0,17.85359287,0.24922586,0.327033964,0.255936679,0.151726727,0.664800905,1.50E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030685686,0.00317677,1.76E-07,9.907713618,0,8.748455216,0.311939229,0,0,0.860306665,1.524152332,1.106630893,1.924638489,1.4832305,0.026260335,0,0,0.097833078,0.05520175,0,8.725908644,2.00571219,0.288745369,0.10441381,1.175861997,0.019120277,0,3.82E-07,2.55811856
30-07-2020 18:40,0.00E+00,0.00E+00,0,0.024030064,0.002589556,0.569304746,0.012112469,0.309599085,0.299378146,110.6985116,203.2695223,0.104754242,0.060164667,0.002885227,0.416163927,0.01392045,0.851952061,1.740348493,0.165398922,3.024805562,5.089644857,0.698911607,2.172308106,0.007037619,7.928865083,0.237645016,0.202066167,0.821648152,1.04905994,0.020736273,7.299328558,188.367083,84.23389644,0,119.5479007,0,106.071478,0,118.0470168,0.00E+00,81.40912743,115.4669587,0,9.417700316,0.271713604,0.358975214,0.188269997,0.175139414,0.634858574,1.50E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044976032,0.008749057,1.76E-07,10.27822904,0,6.448964427,0.277463551,0,0,0.901837722,1.675001598,1.168670787,1.928276976,1.362364175,0.021529912,0,0,0.114320085,0.078807013,0,8.42868446,0.577966388,0.301894676,0.046857131,0.89161651,0.0619563,0,3.82E-07,0.957173075
30-07-2020 18:45,0.00E+00,0.00E+00,0,0.023990471,0.005770423,0.466441264,0.017579674,0.318301725,0.304516735,92.96318259,205.8230101,0.12303452,0.080387174,0.001294785,0.387996576,0.01589782,0.815563191,1.99577644,0.140148515,3.02347653,5.694828848,0.981334009,1.376568018,0.007368513,4.651845832,0.157812776,0.240893278,0.574486805,0.640013561,0.030566416,2.76339616,183.2786206,82.03434107,0,101.0295395,0,71.44331497,0,105.0665876,0.00E+00,142.3194324,113.9493694,0,4.827174644,0.313141483,0.327395587,0.136526805,0.177924635,0.526153847,1.50E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053821972,0.01093028,1.76E-07,11.00783307,0,5.688486189,0.301026159,0,0,0.84306167,1.413358541,1.160660592,1.827205949,0.615212632,0.011593647,0,0,0.138274052,0.08539724,0,6.996291543,1.094855036,0.277897736,0.095823331,0.6681311,0.088960724,0,3.82E-07,1.122348211
30-07-2020 18:50,0.00E+00,0.00E+00,0,0.021141207,0.006951836,0.351767283,0.031016535,0.258381653,0.298108895,97.43945345,218.0775835,0.119045415,0.092709037,0.03105813,0.388175989,0.01533895,0.829027161,1.992567535,0.104874347,2.544821027,7.162927577,1.156660073,1.12688051,0.007387345,3.632832057,0.166813744,0.302777482,0.642003164,0.629003335,0.034251873,3.04348843,130.0861115,82.53058299,0,91.30906426,0,69.35140519,0,118.5516052,0.00E+00,160.3784671,98.55988231,0,3.161987201,0.356148487,0.255802766,0.125138957,0.149607722,0.188895675,1.50E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059139292,0.01212425,1.76E-07,10.09894363,0,1470.2796,0.281001534,0,0,0.838026281,1.416597235,1.240078044,1.590041984,0.625438668,0.013324715,0,0,0.170853989,0.139382727,0,4.251555953,2.46882774,0.261337456,0.124834219,0.670395227,0.096891401,0,3.82E-07,1.323674813
